(-2683.274270656703, -4375.671569571013, -4969.519340798572)
(-2681.9427508558288, -4370.534392075002, -4974.76768701476)
(-2680.6083048115524, -4365.39244529592, -4980.010592959368)
(-2679.2709348992485, -4360.24573832739, -4985.24804945336)
(-2677.9306417165667, -4355.094273397241, -4990.480054320813)
(-2676.587426753247, -4349.938056169556, -4995.7066018904325)
(-2675.2412918012565, -4344.777093463624, -5000.927685335127)
(-2673.892239259563, -4339.611394406143, -5006.14329552032)
(-2672.540269130195, -4334.44095893498, -5011.353432599744)
(-2671.185383214742, -4329.265793884145, -5016.558089764818)
(-2669.827583320879, -4324.085906096015, -5021.757260218508)
(-2668.466871262199, -4318.901302421788, -5026.950937175025)
(-2667.103248249795, -4313.711987414537, -5032.13911616495)
(-2665.73671580116, -4308.517966780042, -5037.321791570443)
(-2664.3672754357503, -4303.319246232136, -5042.498957777822)
(-2662.9949286763062, -4298.115831489199, -5047.67060917981)
(-2661.619677049058, -4292.907728273743, -5052.836740175792)
(-2660.2415220833464, -4287.694942313267, -5057.99734517132)
(-2658.860465311313, -4282.477479341124, -5063.152418577508)
(-2657.476507960182, -4277.255343933146, -5068.301955956668)
(-2656.089652184277, -4272.028544155225, -5073.445949441695)
(-2654.6998992175513, -4266.797084594608, -5078.584394608169)
(-2653.3072509151084, -4261.560972168762, -5083.717284751291)
(-2651.911707894787, -4256.320209139105, -5088.844617737027)
(-2650.5132720148436, -4251.074802430161, -5093.966386867128)
(-2649.1119460752807, -4245.824762480683, -5099.08258204212)
(-2647.7077303891306, -4240.570090393205, -5104.193202279732)
(-2646.3006265145036, -4235.310791942952, -5109.298242042592)
(-2644.890636640782, -4230.046875252257, -5114.397693532497)
(-2643.477762022329, -4224.778344937798, -5119.491552365708)
(-2642.062004543304, -4219.505207967279, -5124.579811895174)
(-2640.643364515737, -4214.22746544062, -5129.6624711376135)
(-2639.2218454082918, -4208.945130205243, -5134.739517806429)
(-2637.797447854457, -4203.658204546971, -5139.810949799773)
(-2636.3701731184956, -4198.366693100029, -5144.876762754167)
(-2634.9400224656893, -4193.070600498152, -5149.936952308203)
(-2633.5069987559805, -4187.769937277228, -5154.991508480984)
(-2632.0711029455565, -4182.464706907315, -5160.040428054726)
(-2630.632336949283, -4177.15491640106, -5165.083704443662)
(-2629.1907014036947, -4171.840568049438, -5170.121335553056)
(-2627.7461988704495, -4166.521671238234, -5175.153312567115)
(-2626.298830632732, -4161.198230632016, -5180.179631160834)
(-2624.848597974886, -4155.870250894351, -5185.2002870115375)
(-2623.39550315141, -4150.537740252383, -5190.215272451365)
(-2621.939547777502, -4145.200704568334, -5195.224582057619)
(-2620.4807324968847, -4139.859146143484, -5200.228213750839)
(-2619.0190599006887, -4134.513074411986, -5205.226158774763)
(-2617.554531287221, -4129.162494059867, -5210.218412835374)
(-2616.087148281891, -4123.807410965926, -5215.204970531123)
(-2614.6169121856447, -4118.447829821598, -5220.18582757371)
(-2613.1438249555545, -4113.083757707599, -5225.160977463358)
(-2611.667889212355, -4107.715204100356, -5230.130411503608)
(-2610.189104623702, -4102.3421677332335, -5235.094130950194)
(-2608.707474144027, -4096.964659287075, -5240.052126012562)
(-2607.22299908817, -4091.582683475549, -5245.00439243127)
(-2605.7356811031473, -4086.1962462103043, -5249.950924849308)
(-2604.2455218384252, -4080.8053534095066, -5254.891717914977)
(-2602.7525226148277, -4075.4100097932924, -5259.826767381286)
(-2601.2566857518877, -4070.010223690218, -5264.756065713327)
(-2599.758012577011, -4064.6059998312817, -5269.679608677866)
(-2598.256504752471, -4059.1973441517266, -5274.597390949697)
(-2596.752163607711, -4053.7842613896573, -5279.50940830035)
(-2595.2449914805516, -4048.3667598972347, -5284.415653232501)
(-2593.734989707603, -4042.9448444216137, -5289.31612153252)
(-2592.2221602997215, -4037.518522125523, -5294.210806811894)
(-2590.7065039236577, -4032.0877953457843, -5299.099707041306)
(-2589.188023270492, -4026.652673668003, -5303.982813669691)
(-2587.6667196860403, -4021.2131618553753, -5308.8601225031025)
(-2586.142594856864, -4015.769265880531, -5313.7316282674965)
(-2584.6156504724336, -4010.320991721187, -5318.597325695001)
(-2583.0858878843114, -4004.8683441472863, -5323.457210603975)
(-2581.5533094684906, -3999.411331571843, -5328.311275577192)
(-2580.0179165832155, -3993.949958775031, -5333.159516447161)
(-2578.47971093019, -3988.484231752624, -5338.001927972011)
(-2576.9386942135616, -3983.0141565067865, -5342.838504915249)
(-2575.394867797466, -3977.539737823939, -5347.669243122009)
(-2573.848234078664, -3972.0609841515884, -5352.494135219224)
(-2572.2987944279425, -3966.5779002863055, -5357.313177066229)
(-2570.7465505615196, -3961.090492248629, -5362.126363452386)
(-2569.1915041991733, -3955.5987660618775, -5366.933689174576)
(-2567.63365671641, -3950.102726532362, -5371.735150102702)
(-2566.073010879075, -3944.6023833630893, -5376.530737843602)
(-2564.5095670278147, -3939.097737695695, -5381.320451481315)
(-2562.9433282842274, -3933.5888004735884, -5386.104281574626)
(-2561.374294989999, -3928.0755728398894, -5390.882227210122)
(-2559.802470278407, -3922.5580657524924, -5395.654278971342)
(-2558.2278544917176, -3917.036280357263, -5400.420435946621)
(-2556.650450422689, -3911.510226400099, -5405.180689800672)
(-2555.070259116974, -3905.979907484729, -5409.935037507772)
(-2553.487283026158, -3900.4453321440037, -5414.683471812504)
(-2551.9015239048535, -3894.906506453987, -5419.425987587257)
(-2550.3129824498546, -3889.363432794209, -5424.162582870105)
(-2548.721661478156, -3883.81612094727, -5428.893249378151)
(-2547.1275620437273, -3878.264574531272, -5433.617984104405)
(-2545.530686975232, -3872.708803345811, -5438.336778791192)
(-2543.931036619509, -3867.148808543173, -5443.049632538257)
(-2542.3286138132994, -3861.5845999337885, -5447.756537105535)
(-2540.7234199747936, -3856.0161823855574, -5452.457488456484)
(-2539.115457237648, -3850.4435632505224, -5457.152480466545)
(-2537.5047263077768, -3844.866744920963, -5461.841511194801)
(-2535.8912296819544, -3839.285735994523, -5466.524573484341)
(-2534.2749698649623, -3833.7005450802985, -5471.201660195697)
(-2532.655947207064, -3828.1111733359157, -5475.87277043731)
(-2531.034164578686, -3822.5176306224857, -5480.537896043013)
(-2529.4096234144663, -3816.919921832338, -5485.197033013101)
(-2527.7823255109324, -3811.3180531080834, -5489.850176313056)
(-2526.1522723055677, -3805.712029346222, -5494.497321949719)
(-2524.5194666898255, -3800.101860439339, -5499.138461803368)
(-2522.883909381118, -3794.4875487984095, -5503.773593959795)
(-2521.2456025509646, -3788.869101830048, -5508.402712378492)
(-2519.604547280945, -3783.246523193083, -5513.0258141153345)
(-2517.9607472111475, -3777.6198253120147, -5517.6428890353045)
(-2516.314202699037, -3771.98900935278, -5522.253936264419)
(-2514.664915930736, -3766.3540827417173, -5526.858949794835)
(-2513.012888361505, -3760.7150504060446, -5531.457925673995)
(-2511.3581225532344, -3755.071921037338, -5536.050856889623)
(-2509.7006199680313, -3749.4246995710055, -5540.637739504592)
(-2508.040382438149, -3743.773392200588, -5545.218568564837)
(-2506.37741142889, -3738.118003864214, -5549.793340140584)
(-2504.7117095183476, -3732.458543279358, -5554.362047256241)
(-2503.0432785490216, -3726.7950166565233, -5558.924684981086)
(-2501.372119251221, -3721.1274264232916, -5563.4812514317955)
(-2499.698234958612, -3715.4557838379633, -5568.0317376332)
(-2498.0216260318953, -3709.7800900724733, -5572.576142720706)
(-2496.342295815537, -3704.10035640044, -5577.114457743597)
(-2494.6602442967464, -3698.416582730471, -5581.64668284727)
(-2492.9754755791355, -3692.7287828798294, -5586.172807089346)
(-2491.2879896512586, -3687.0369567602597, -5590.692830618661)
(-2489.5977895028523, -3681.3411144085085, -5595.206745536893)
(-2487.904876249315, -3675.6412595351508, -5599.714548978661)
(-2486.209252891509, -3669.937402193889, -5604.2162330710935)
(-2484.5109201720425, -3664.2295448323835, -5608.711795960421)
(-2482.8098795868423, -3658.517692432754, -5613.201233787966)
(-2481.1061352861884, -3652.8018588851455, -5617.684535717971)
(-2479.3996868805534, -3647.082042826494, -5622.1617028997725)
(-2477.690537392495, -3641.358254342157, -5626.632727510591)
(-2475.978686805952, -3635.630493336497, -5631.097609690474)
(-2474.2641404391734, -3629.898777556417, -5635.556335683075)
(-2472.5468975190197, -3624.1631043617517, -5640.0089076253)
(-2470.826960703797, -3618.4234825885524, -5644.455318725929)
(-2469.1043318924926, -3612.679918528201, -5648.895564185387)
(-2467.379012603752, -3606.932417193782, -5653.329640198363)
(-2465.651005893956, -3601.1809887241334, -5657.757539020675)
(-2463.920312519187, -3595.4256355834573, -5662.179258831531)
(-2462.186934002689, -3589.6663627938183, -5666.594795836794)
(-2460.4508737997617, -3583.903181793086, -5671.004141341345)
(-2458.712133443685, -3578.136097617215, -5675.407291574542)
(-2456.970713692516, -3572.365112736101, -5679.804244720948)
(-2455.226617629899, -3566.590237321803, -5684.194993100293)
(-2453.479846793376, -3560.8114764205875, -5688.579532952429)
(-2451.7304031111566, -3555.0288363627237, -5692.957859547036)
(-2449.9782885138, -3549.242323484897, -5697.329968159444)
(-2448.2235045445786, -3543.4519428372155, -5701.6958550434)
(-2446.466053920259, -3537.657703341231, -5706.055513545224)
(-2444.705938190418, -3531.859610056044, -5710.408939933745)
(-2442.9431592970122, -3526.0576693345756, -5714.756129511666)
(-2441.177719185165, -3520.251887532419, -5719.097077589247)
(-2439.409619802949, -3514.44227100877, -5723.431779483858)
(-2437.6388631006453, -3508.6288261295686, -5727.760230518296)
(-2435.86545063732, -3502.811557967301, -5732.08242698457)
(-2434.089385553528, -3496.9904767779794, -5736.398361337684)
(-2432.3106682284333, -3491.1655837574635, -5740.708032762649)
(-2430.529301413275, -3485.336887876414, -5745.011434688419)
(-2428.745287867538, -3479.504398113051, -5749.308560563651)
(-2426.9586279714003, -3473.6681156668838, -5753.599409576344)
(-2425.1693248867564, -3467.8280508236403, -5757.883974232903)
(-2423.3773797911067, -3461.9842073806203, -5762.162251818664)
(-2421.5827954577617, -3456.1365943379797, -5766.434235815908)
(-2419.7855738673975, -3450.2852181027647, -5770.699921621283)
(-2417.9857162023395, -3444.4300824795964, -5774.9593065322)
(-2416.1832244456627, -3438.5711938770096, -5779.212385951427)
(-2414.378100984606, -3432.7085600141913, -5783.459154343571)
(-2412.57034861429, -3426.842189921455, -5787.699605244022)
(-2410.759968525361, -3420.972087414973, -5791.933735970889)
(-2408.946961906597, -3415.0982563082275, -5796.161543837997)
(-2407.1313315614307, -3409.2207056437137, -5800.3830224012945)
(-2405.3130807054454, -3403.3394457835043, -5804.598164297863)
(-2403.4922089164693, -3397.454475316407, -5808.806970609076)
(-2401.668719413931, -3391.565804609793, -5813.009433981697)
(-2399.8426146143056, -3385.6734414214093, -5817.205548952316)
(-2398.013896124621, -3379.7773908943145, -5821.395311931649)
(-2396.1825655529515, -3373.877658169442, -5825.578719333105)
(-2394.3486257322006, -3367.9742523305176, -5829.755764785357)
(-2392.5120782762992, -3362.0671785283607, -5833.92644471649)
(-2390.6729252089704, -3356.1564432299383, -5838.090754630133)
(-2388.831168556904, -3350.2420529051574, -5842.24869003738)
(-2386.9868103495487, -3344.3240140277157, -5846.400246456293)
(-2385.139852618869, -3338.4023330765485, -5850.545419411269)
(-2383.2902973999735, -3332.4770165325795, -5854.684204434597)
(-2381.438146318161, -3326.548069562768, -5858.816597983358)
(-2379.5834026506996, -3320.6155026144356, -5862.942592847832)
(-2377.7260672040097, -3314.679318222957, -5867.062187336479)
(-2375.8661420225303, -3308.7395228820565, -5871.175377005356)
(-2374.0036295676327, -3302.7961244138846, -5875.282156503677)
(-2372.1385327211833, -3296.8491319693285, -5879.382519582761)
(-2370.27085229383, -3290.898548088823, -5883.476464562268)
(-2368.4005903407888, -3284.9443792825828, -5887.563987025691)
(-2366.527749337016, -3278.98663338963, -5891.645081656797)
(-2364.6523325972976, -3273.025320909532, -5895.719741340412)
(-2362.774340102186, -3267.060441735393, -5899.7879662202995)
(-2360.8937739161042, -3261.092002390474, -5903.849751903646)
(-2359.010637364035, -3255.120013386546, -5907.905091301417)
(-2357.1249337800723, -3249.1444852513205, -5911.953977347547)
(-2355.236661885352, -3243.165413886663, -5915.996412885849)
(-2353.3458254351112, -3237.182811152115, -5920.0323899542645)
(-2351.452426932868, -3231.196684923382, -5924.061903309661)
(-2349.5564680424295, -3225.2070404214287, -5928.084949508204)
(-2347.6579504286224, -3219.2138828645416, -5932.101525108936)
(-2345.75687702591, -3213.2172214759544, -5936.1116239976345)
(-2343.853249504824, -3207.2170614839283, -5940.1152427480765)
(-2341.947069960871, -3201.2134094516205, -5944.1123770477)
(-2340.038340491983, -3195.206271947704, -5948.103022590134)
(-2338.127062773748, -3189.1956542049043, -5952.087175962694)
(-2336.2132401856247, -3183.181566812414, -5956.064830216198)
(-2334.296873557963, -3177.1640123342777, -5960.0359837237465)
(-2332.3779649976236, -3171.142997352783, -5964.000632202466)
(-2330.4565178978296, -3165.11853247172, -5967.958768739054)
(-2328.532533091514, -3159.0906202618366, -5971.910391713658)
(-2326.6060126941866, -3153.0592673130377, -5975.855496866281)
(-2324.6769588237653, -3147.0244802207135, -5979.794079943176)
(-2322.745375750506, -3140.9862723018164, -5983.726132327965)
(-2320.811263023794, -3134.944642100663, -5987.651655039624)
(-2318.8746227677248, -3128.8995962224794, -5991.5706438408315)
(-2316.9354592676896, -3122.851148002248, -5995.483090154947)
(-2314.993773365418, -3116.799300021588, -5999.3889923862325)
(-2313.0495663314505, -3110.7440562033726, -6003.288348062234)
(-2311.102841167373, -3104.6854258625326, -6007.181151244193)
(-2309.153600882458, -3098.6234183204056, -6011.067396013657)
(-2307.2018463205504, -3092.5580361628267, -6014.947080781077)
(-2305.247580061678, -3086.4892873696404, -6018.820200504126)
(-2303.2908033842523, -3080.4171758734087, -6022.686752731844)
(-2301.331520617001, -3074.3417150707355, -6026.546729001806)
(-2299.3697317367105, -3068.262904845755, -6030.400129454666)
(-2297.405440645876, -3062.1807572558823, -6034.246946512135)
(-2295.4386477570856, -3056.095273536969, -6038.087179456585)
(-2293.469356982608, -3050.0064657593307, -6041.920820735826)
(-2291.4975687359142, -3043.91433515985, -6045.747869634925)
(-2289.523286060272, -3037.818891108515, -6049.568320326335)
(-2287.5465120063163, -3031.7201429828174, -6053.382167002311)
(-2285.5672474290386, -3025.618093381104, -6057.189408104785)
(-2283.585494502833, -3019.5127489708866, -6060.990039531589)
(-2281.601256287692, -3013.4041191440674, -6064.784055500227)
(-2279.6145349665508, -3007.292210579885, -6068.571451931606)
(-2277.6253313969487, -3001.177025877608, -6072.35222727532)
(-2275.6336486483424, -2995.05857444251, -6076.12637577458)
(-2273.639489353798, -2988.936864323877, -6079.893892530324)
(-2271.642855262401, -2982.811900851937, -6083.654774328193)
(-2269.6437490135913, -2976.6836920842065, -6087.4090162865905)
(-2267.642171469445, -2970.552240628883, -6091.156616867974)
(-2265.638126164417, -2964.417557278479, -6094.897569536006)
(-2263.6316148561386, -2958.2796473720064, -6098.631871100273)
(-2261.6226397492355, -2952.1385176198655, -6102.359517541283)
(-2259.611203051367, -2945.9941747326006, -6106.080504848235)
(-2257.5973065245535, -2939.846624056374, -6109.794829843029)
(-2255.5809537261075, -2933.6958764143324, -6113.5024860519125)
(-2253.5621450774834, -2927.5419330543155, -6117.203472784849)
(-2251.5408841430303, -2921.3848048068717, -6120.897783587728)
(-2249.517172694494, -2915.22449703219, -6124.58541530947)
(-2247.491012504233, -2909.061015089569, -6128.266364800974)
(-2245.46240669943, -2902.894368456045, -6131.940626464314)
(-2243.4313570580057, -2896.724562499595, -6135.608197165882)
(-2241.3978658111077, -2890.5516039606896, -6139.26907296045)
(-2239.361935192236, -2884.3754995849044, -6142.923249909313)
(-2237.3235678913975, -2878.196257493993, -6146.57072327132)
(-2235.282764332036, -2872.013878939934, -6150.211492363317)
(-2233.239529024551, -2865.828377551672, -6153.845549217654)
(-2231.1938633055265, -2859.6397573374165, -6157.4728915464075)
(-2229.145769421482, -2853.4480250586435, -6161.093515447668)
(-2227.0952496216128, -2847.253187479103, -6164.707417027237)
(-2225.042305700803, -2841.0552499864366, -6168.314593200053)
(-2222.986940826527, -2834.8542221098405, -6171.915038481155)
(-2220.9291567992227, -2828.6501092455, -6175.50874980105)
(-2218.8689563370735, -2822.442919549643, -6179.095722498402)
(-2216.8063407853892, -2816.2326570427485, -6182.67595431064)
(-2214.74131286685, -2810.0193298877152, -6186.24944058924)
(-2212.673874848466, -2803.802944872659, -6189.816177490647)
(-2210.604029000162, -2797.583508785174, -6193.376161180235)
(-2208.5317775939807, -2791.3610284206743, -6196.929387828789)
(-2206.457122904827, -2785.1355105744956, -6200.475853615825)
(-2204.3800662856193, -2778.906959273254, -6204.01555630156)
(-2202.3006123269133, -2772.6753882506546, -6207.548488144155)
(-2200.218761462794, -2766.4407987674686, -6211.0746484938145)
(-2198.1345159766, -2760.2031976314915, -6214.594033554258)
(-2196.0478790831453, -2753.9625944295, -6218.106637975907)
(-2193.958852609129, -2747.718994590031, -6221.612458765535)
(-2191.867439312766, -2741.4724063201297, -6225.1114913768015)
(-2189.7736396267105, -2735.222830882063, -6228.603735156323)
(-2187.6774586431493, -2728.9702834410978, -6232.089181688873)
(-2185.5788963317855, -2722.7147638712636, -6235.567831106406)
(-2183.4779573301225, -2716.4562859624816, -6239.0396758023135)
(-2181.3746406714818, -2710.1948468009364, -6242.504717448728)
(-2179.2689514690996, -2703.9304615799074, -6245.96294769109)
(-2177.1608906291276, -2697.6631329579272, -6249.414365122885)
(-2175.050462341384, -2691.3928733595894, -6252.858962966492)
(-2172.9376656346462, -2685.1196798631554, -6256.296742882039)
(-2170.8225061156204, -2678.843569086607, -6259.7276958184775)
(-2168.7049842243723, -2672.5645422987236, -6263.151821145853)
(-2166.585101810393, -2666.282604955582, -6266.569115938581)
(-2164.462863557636, -2659.997770902511, -6269.979572725682)
(-2162.3382694344095, -2653.710040012143, -6273.383191637023)
(-2160.211323661465, -2647.4194247437, -6276.779965986168)
(-2158.082026679356, -2641.1259263657607, -6280.169895145578)
(-2155.950382243569, -2634.829555947889, -6283.55297320761)
(-2153.816392693535, -2628.5303203655935, -6286.9291965411785)
(-2151.680059420293, -2622.228223692323, -6290.298563020348)
(-2149.5413847652217, -2615.9232728043103, -6293.661069020347)
(-2147.400372025012, -2609.6154773901967, -6297.016709431524)
(-2145.2570230721267, -2603.3048429315304, -6300.365481397486)
(-2143.111340256856, -2596.9913763167256, -6303.707381319885)
(-2140.9633254539212, -2590.675083031451, -6307.0424063491)
(-2138.8129814956374, -2584.355971373497, -6310.370552157851)
(-2136.6603121769563, -2578.0340524603535, -6313.691812955976)
(-2134.5053169852367, -2571.7093247516045, -6317.006189608949)
(-2132.347999718768, -2565.381799369629, -6320.313676336652)
(-2130.188363703995, -2559.051486036559, -6323.614268119101)
(-2128.026409868172, -2552.7183874367533, -6326.907963615658)
(-2125.8621405797808, -2546.3825104800812, -6330.1947592833285)
(-2123.695558691995, -2540.0438634890256, -6333.474650858028)
(-2121.526667545202, -2533.7024562021816, -6336.74763336208)
(-2119.355468070215, -2527.358291309396, -6340.013705465936)
(-2117.1819626454176, -2521.011375730672, -6343.272863657167)
(-2115.0061546200477, -2514.6617192154654, -6346.525102985091)
(-2112.828046380357, -2508.309328694993, -6349.770419960852)
(-2110.6476388593924, -2501.9542068585597, -6353.008813262958)
(-2108.464935900909, -2495.5963648827287, -6356.240277249051)
(-2106.279939412375, -2489.2358082884457, -6359.464809170733)
(-2104.0926517881703, -2482.8725440177827, -6362.682405564143)
(-2101.9030749379867, -2476.5065775956746, -6365.89306368768)
(-2099.711212235273, -2470.137918799835, -6369.096778665009)
(-2097.5170660833114, -2463.766574580686, -6372.29354706021)
(-2095.320637421389, -2457.3925476359314, -6375.483367571654)
(-2093.121929631755, -2451.015847752975, -6378.666235350421)
(-2090.9209461030605, -2444.6364847286054, -6381.842145566854)
(-2088.7176877788347, -2438.254461264363, -6385.011096933032)
(-2086.5121575622757, -2431.869785740862, -6388.173085339203)
(-2084.30435688695, -2425.4824622809138, -6391.328108792326)
(-2082.0942901359135, -2419.0925035357, -6394.476161097556)
(-2079.881959733253, -2412.699916479922, -6397.617238883982)
(-2077.667365641265, -2406.3047009726015, -6400.751342271673)
(-2075.4505117612816, -2399.906868257873, -6403.878465796217)
(-2073.231401509385, -2393.506428160536, -6406.998604714545)
(-2071.010035836145, -2387.1033833912543, -6410.111757761619)
(-2068.786417173106, -2380.6977409325505, -6413.217921590654)
(-2066.560548449594, -2374.2895091948076, -6416.317092174066)
(-2064.332433095158, -2367.8786980205273, -6419.409264810721)
(-2062.1020725603216, -2361.4653115495594, -6422.49443756237)
(-2059.869467300182, -2355.049351067491, -6425.5726098528485)
(-2057.6346237326484, -2348.6308349893593, -6428.643772900325)
(-2055.3975418217374, -2342.209763177986, -6431.707926831521)
(-2053.1582245140344, -2335.7861440636325, -6434.765067673648)
(-2050.916673762745, -2329.359983222241, -6437.8151928230545)
(-2048.6728935189294, -2322.931291949441, -6440.858296973618)
(-2046.4268842429624, -2316.500071536465, -6443.894379566765)
(-2044.1786498920735, -2310.06633328725, -6446.923435315798)
(-2041.9281924284574, -2303.63008278625, -6449.945461646507)
(-2039.6755148173138, -2297.191328485432, -6452.960454645557)
(-2037.4206180209267, -2290.75007310598, -6455.968413087906)
(-2035.163505509523, -2284.306326537268, -6458.969332402194)
(-2032.9041807596848, -2277.8600986719566, -6461.963208038546)
(-2030.6426442344343, -2271.4113908038116, -6464.950039448036)
(-2028.3788999178244, -2264.960214266072, -6467.929821430435)
(-2026.1129487764492, -2258.5065717863754, -6470.902552774757)
(-2023.8447963162823, -2252.0504790170176, -6473.8682263282635)
(-2021.5744419942812, -2245.5919343805112, -6476.826842872343)
(-2019.3018893039782, -2239.130947789497, -6479.778397911934)
(-2017.0271402264177, -2232.6675248502906, -6482.7228889345)
(-2014.7501982632043, -2226.201675484826, -6485.660311471156)
(-2012.471065400535, -2219.733405303598, -6488.590663026731)
(-2010.1897441326648, -2213.2627213583214, -6491.513940457544)
(-2007.9062364479914, -2206.789629262717, -6494.430141275598)
(-2005.620546369954, -2200.3141403940645, -6497.339260408825)
(-2003.3326748752118, -2193.8362574886287, -6500.241296681106)
(-2001.04262395618, -2187.3559861662525, -6503.136247617367)
(-1998.7503986663871, -2180.873340698191, -6506.024106895277)
(-1996.4559994758856, -2174.38832238364, -6508.904873991789)
(-1994.1594288936537, -2167.9009382900413, -6511.778545812271)
(-1991.860690454107, -2161.4111983747457, -6514.645117996129)
(-1989.5597866737137, -2154.9191097127623, -6517.504587473752)
(-1987.256718533615, -2148.424675044839, -6520.356953084953)
(-1984.9514895765737, -2141.92790433953, -6523.202210496218)
(-1982.6441033514543, -2135.4288075691256, -6526.040355395318)
(-1980.3345608433883, -2128.927387478997, -6528.871386635528)
(-1978.0228650918496, -2122.4236526008344, -6531.695300548653)
(-1975.7090181106385, -2115.9176085751465, -6534.512094732314)
(-1973.393023975556, -2109.4092668347384, -6537.3217642887275)
(-1971.0748831592093, -2102.8986286808436, -6540.124308705319)
(-1968.7545997433783, -2096.3857055529907, -6542.9197231043645)
(-1966.4321747167955, -2089.8705002004867, -6545.708006352038)
(-1964.1076132032697, -2083.353026971334, -6548.48915235965)
(-1961.780916196064, -2076.8332886199933, -6551.263160008699)
(-1959.4520852032579, -2070.3112893485695, -6554.030027554563)
(-1957.1211243250752, -2063.787040615424, -6556.789750182126)
(-1954.7880350736493, -2057.2605466272803, -6559.542326160518)
(-1952.452821557985, -2050.7318188516515, -6562.287750704401)
(-1950.1154847740602, -2044.2008600455463, -6565.026022705371)
(-1947.776027796978, -2037.6676787777396, -6567.757138616361)
(-1945.4344526637265, -2031.132280711653, -6570.481096115181)
(-1943.0907629763885, -2024.5946758759735, -6573.1978910699545)
(-1940.7449607769095, -2018.054869938746, -6575.907521175739)
(-1938.397048630166, -2011.5128700273249, -6578.6099835275145)
(-1936.0470285801657, -2004.9686818104083, -6581.305275828321)
(-1933.6949042417198, -1998.4223153306025, -6583.993393989803)
(-1931.3406776638387, -1991.873776264378, -6586.674335731255)
(-1928.9843514202453, -1985.3230717453146, -6589.348098179586)
(-1926.6259280868635, -1978.7702089087609, -6592.014678469639)
(-1924.2654097166142, -1972.2151934363833, -6594.674074334014)
(-1921.9028004657978, -1965.658036844052, -6597.326281150488)
(-1919.5381013410745, -1959.0987418985912, -6599.971297849556)
(-1917.1713154525555, -1952.5373172033737, -6602.609121006147)
(-1914.8024453872745, -1945.9737699061614, -6605.239747793561)
(-1912.4314932068494, -1939.4081056963232, -6607.863175975628)
(-1910.0584630855355, -1932.8403361063858, -6610.4794009934985)
(-1907.6833555055575, -1926.2704624473326, -6613.0884223715275)
(-1905.3061746469946, -1919.6984962583754, -6615.690235570986)
(-1902.9269220503043, -1913.1244417741364, -6618.284838961726)
(-1900.5456019041003, -1906.5483105427538, -6620.872228034903)
(-1898.162215222365, -1899.9701053388333, -6623.452401747624)
(-1895.7767651391332, -1893.3898347894096, -6626.025356759412)
(-1893.389253729816, -1886.807504595941, -6628.591090884092)
(-1890.9996851973594, -1880.223126322462, -6631.1495996627655)
(-1888.6080600266232, -1873.6367012789954, -6633.700882631881)
(-1886.2143824262764, -1867.0482410351478, -6636.244935353004)
(-1883.8186544799505, -1860.4577512998837, -6638.781755669749)
(-1881.4208782717062, -1853.8652377843146, -6641.311341426557)
(-1879.021057488038, -1847.2707106003716, -6643.83368878871)
(-1876.6191942177966, -1840.6741754637578, -6646.348795617926)
(-1874.215291085037, -1834.0756395569654, -6648.856659220694)
(-1871.809350716074, -1827.475110066368, -6651.357276910815)
(-1869.4013762751538, -1820.8725956478063, -6653.850645456544)
(-1866.9913682489373, -1814.2680976143317, -6656.336764401413)
(-1864.579332486724, -1807.6616319738412, -6658.815627764454)
(-1862.1652689412363, -1801.0531985701762, -6661.287235651273)
(-1859.7491823976327, -1794.4428104826309, -6663.751583214938)
(-1857.3310733450899, -1787.8304690234056, -6666.208670010323)
(-1854.9109460380234, -1781.2161858065222, -6668.658491763602)
(-1852.4888020430392, -1774.5999650889312, -6671.101046942077)
(-1850.0646450834479, -1767.9818170207188, -6673.536331842924)
(-1847.638477268184, -1761.3617473332881, -6675.964344403572)
(-1845.210301247107, -1754.739763235135, -6678.38508202417)
(-1842.7801202129845, -1748.1158734102492, -6680.7985415767)
(-1840.3479346561096, -1741.490079173263, -6683.204722620369)
(-1837.9137504788755, -1734.862396582815, -6685.603619367203)
(-1835.4775676327329, -1728.232825480886, -6687.995231920308)
(-1833.039390945905, -1721.601378986786, -6690.379555590547)
(-1830.5992209113265, -1714.968058416995, -6692.756589947688)
(-1828.1570623648126, -1708.3328768956887, -6695.1263303319665)
(-1825.712915800056, -1701.695835741228, -6697.488776315532)
(-1823.2667849720137, -1695.056945131704, -6699.8439243133125)
(-1820.8186730961872, -1688.416213769355, -6702.191771283559)
(-1818.3685823018288, -1681.7736474083604, -6704.532315237457)
(-1815.91651635531, -1675.1292562354854, -6706.865552633615)
(-1813.4624746596817, -1668.4830386119845, -6709.191484084592)
(-1811.0064626217004, -1661.8350091636494, -6711.510104506516)
(-1808.5484829240552, -1655.1851751283868, -6713.82141142276)
(-1806.088538798943, -1648.533545226069, -6716.125401852811)
(-1803.6266296471429, -1641.88011781479, -6718.422076402015)
(-1801.1627614409213, -1635.2249090181003, -6720.711429541762)
(-1798.6969357749572, -1628.5679231183578, -6722.99345984608)
(-1796.229155890164, -1621.909168843142, -6725.268164367709)
(-1793.75942283281, -1615.2486489949297, -6727.535542188375)
(-1791.2877403961654, -1608.5863737849297, -6729.7955898683595)
(-1788.8141118285987, -1601.9223519468346, -6732.048304489174)
(-1786.3385392803973, -1595.2565892506661, -6734.293684144361)
